service_id,date,exception_type
"4318_245075","20230519","1"
"4318_245075","20230522","1"
"4318_245075","20230523","1"
"4318_245075","20230524","1"
"4318_245075","20230525","1"
"4318_245075","20230526","1"
"4318_245075","20230529","1"
"4318_245075","20230530","1"
"4318_245075","20230531","1"
"4318_245075","20230601","1"
"4318_245075","20230605","1"
"4318_245075","20230606","1"
"4318_245075","20230607","1"
"4318_245075","20230608","1"
"4318_245075","20230609","1"
"4318_245075","20230612","1"
"4318_245075","20230613","1"
"4318_245075","20230614","1"
"4318_245075","20230615","1"
"4318_245075","20230616","1"
"4318_245075","20230619","1"
"4318_245075","20230620","1"
"4318_245075","20230621","1"
"4318_245075","20230622","1"
"4318_245075","20230623","1"
"4318_245075","20230626","1"
"4318_245075","20230627","1"
"4318_245075","20230628","1"
"4318_245075","20230629","1"
"4318_245075","20230630","1"
"4318_245075","20230703","1"
"4318_245075","20230704","1"
"4318_245075","20230705","1"
"4318_245075","20230706","1"
"4318_245075","20230707","1"
"4318_245075","20230710","1"
"4318_245075","20230711","1"
"4318_245075","20230712","1"
"4318_245075","20230713","1"
"4318_245075","20230714","1"
"4318_245075","20230717","1"
"4318_245075","20230718","1"
"4318_245075","20230719","1"
"4318_245075","20230720","1"
"4318_245075","20230721","1"
"4318_245075","20230724","1"
"4318_245075","20230725","1"
"4318_245075","20230726","1"
"4318_245075","20230727","1"
"4318_245075","20230728","1"
"4318_245075","20230731","1"
"4318_245075","20230801","1"
"4318_245075","20230802","1"
"4318_245075","20230803","1"
"4318_245075","20230804","1"
"4318_245075","20230807","1"
"4318_245075","20230808","1"
"4318_245075","20230809","1"
"4318_245075","20230810","1"
"4318_245075","20230811","1"
"4318_245075","20230814","1"
"4318_245075","20230816","1"
"4318_245075","20230817","1"
"4318_245075","20230818","1"
"4318_245075","20230821","1"
"4318_245075","20230822","1"
"4318_245075","20230823","1"
"4318_245075","20230824","1"
"4318_245075","20230825","1"
"4318_245075","20230828","1"
"4318_245075","20230829","1"
"4318_245075","20230830","1"
"4318_245075","20230831","1"
"4318_245075","20230901","1"
"4318_245075","20230904","1"
"4318_245075","20230905","1"
"4318_245075","20230906","1"
"4318_245075","20230907","1"
"4318_245075","20230908","1"
"4318_245075","20230911","1"
"4318_245075","20230912","1"
"4318_245075","20230913","1"
"4318_245075","20230914","1"
"4318_245075","20230915","1"
"4318_245075","20230918","1"
"4318_245075","20230919","1"
"4318_245075","20230920","1"
"4318_245075","20230921","1"
"4318_245075","20230922","1"
"4318_245075","20230925","1"
"4318_245075","20230926","1"
"4318_245075","20230927","1"
"4318_245075","20230928","1"
"4318_245075","20230929","1"
"4318_245075","20231002","1"
"4318_245075","20231003","1"
"4318_245075","20231004","1"
"4318_245075","20231005","1"
"4318_245075","20231006","1"
"4318_245075","20231009","1"
"4318_245075","20231010","1"
"4318_245075","20231011","1"
"4318_245075","20231012","1"
"4318_245075","20231013","1"
"4318_245075","20231016","1"
"4318_245075","20231017","1"
"4318_245075","20231018","1"
"4318_245075","20231019","1"
"4318_245075","20231020","1"
"4318_245075","20231023","1"
"4318_245075","20231024","1"
"4318_245075","20231025","1"
"4318_245075","20231026","1"
"4318_245075","20231027","1"
"4318_245075","20231030","1"
"4318_245075","20231031","1"
"4318_245075","20231102","1"
"4318_245075","20231103","1"
"4318_245076","20230502","1"
"4318_245076","20230503","1"
"4318_245076","20230504","1"
"4318_245076","20230505","1"
"4318_245076","20230506","1"
"4318_245076","20230508","1"
"4318_245076","20230509","1"
"4318_245076","20230510","1"
"4318_245076","20230511","1"
"4318_245076","20230512","1"
"4318_245076","20230513","1"
"4318_245076","20230515","1"
"4318_245076","20230516","1"
"4318_245076","20230517","1"
"4318_245076","20230518","1"
"4318_245076","20230519","1"
"4318_245076","20230520","1"
"4318_245076","20230522","1"
"4318_245076","20230523","1"
"4318_245076","20230524","1"
"4318_245076","20230525","1"
"4318_245076","20230526","1"
"4318_245076","20230527","1"
"4318_245076","20230529","1"
"4318_245076","20230530","1"
"4318_245076","20230531","1"
"4318_245076","20230601","1"
"4318_245076","20230603","1"
"4318_245076","20230605","1"
"4318_245076","20230606","1"
"4318_245076","20230607","1"
"4318_245076","20230608","1"
"4318_245076","20230609","1"
"4318_245076","20230610","1"
"4318_245076","20230612","1"
"4318_245076","20230613","1"
"4318_245076","20230614","1"
"4318_245076","20230615","1"
"4318_245076","20230616","1"
"4318_245076","20230617","1"
"4318_245076","20230619","1"
"4318_245076","20230620","1"
"4318_245076","20230621","1"
"4318_245076","20230622","1"
"4318_245076","20230623","1"
"4318_245076","20230624","1"
"4318_245076","20230626","1"
"4318_245076","20230627","1"
"4318_245076","20230628","1"
"4318_245076","20230629","1"
"4318_245076","20230630","1"
"4318_245076","20230701","1"
"4318_245076","20230703","1"
"4318_245076","20230704","1"
"4318_245076","20230705","1"
"4318_245076","20230706","1"
"4318_245076","20230707","1"
"4318_245076","20230708","1"
"4318_245076","20230710","1"
"4318_245076","20230711","1"
"4318_245076","20230712","1"
"4318_245076","20230713","1"
"4318_245076","20230714","1"
"4318_245076","20230715","1"
"4318_245076","20230717","1"
"4318_245076","20230718","1"
"4318_245076","20230719","1"
"4318_245076","20230720","1"
"4318_245076","20230721","1"
"4318_245076","20230722","1"
"4318_245076","20230724","1"
"4318_245076","20230725","1"
"4318_245076","20230726","1"
"4318_245076","20230727","1"
"4318_245076","20230728","1"
"4318_245076","20230729","1"
"4318_245076","20230731","1"
"4318_245076","20230801","1"
"4318_245076","20230802","1"
"4318_245076","20230803","1"
"4318_245076","20230804","1"
"4318_245076","20230805","1"
"4318_245076","20230807","1"
"4318_245076","20230808","1"
"4318_245076","20230809","1"
"4318_245076","20230810","1"
"4318_245076","20230811","1"
"4318_245076","20230812","1"
"4318_245076","20230814","1"
"4318_245076","20230816","1"
"4318_245076","20230817","1"
"4318_245076","20230818","1"
"4318_245076","20230819","1"
"4318_245076","20230821","1"
"4318_245076","20230822","1"
"4318_245076","20230823","1"
"4318_245076","20230824","1"
"4318_245076","20230825","1"
"4318_245076","20230826","1"
"4318_245076","20230828","1"
"4318_245076","20230829","1"
"4318_245076","20230830","1"
"4318_245076","20230831","1"
"4318_245076","20230901","1"
"4318_245076","20230902","1"
"4318_245076","20230904","1"
"4318_245076","20230905","1"
"4318_245076","20230906","1"
"4318_245076","20230907","1"
"4318_245076","20230908","1"
"4318_245076","20230909","1"
"4318_245076","20230911","1"
"4318_245076","20230912","1"
"4318_245076","20230913","1"
"4318_245076","20230914","1"
"4318_245076","20230915","1"
"4318_245076","20230916","1"
"4318_245076","20230918","1"
"4318_245076","20230919","1"
"4318_245076","20230920","1"
"4318_245076","20230921","1"
"4318_245076","20230922","1"
"4318_245076","20230923","1"
"4318_245076","20230925","1"
"4318_245076","20230926","1"
"4318_245076","20230927","1"
"4318_245076","20230928","1"
"4318_245076","20230929","1"
"4318_245076","20230930","1"
"4318_245076","20231002","1"
"4318_245076","20231003","1"
"4318_245076","20231004","1"
"4318_245076","20231005","1"
"4318_245076","20231006","1"
"4318_245076","20231007","1"
"4318_245076","20231009","1"
"4318_245076","20231010","1"
"4318_245076","20231011","1"
"4318_245076","20231012","1"
"4318_245076","20231013","1"
"4318_245076","20231014","1"
"4318_245076","20231016","1"
"4318_245076","20231017","1"
"4318_245076","20231018","1"
"4318_245076","20231019","1"
"4318_245076","20231020","1"
"4318_245076","20231021","1"
"4318_245076","20231023","1"
"4318_245076","20231024","1"
"4318_245076","20231025","1"
"4318_245076","20231026","1"
"4318_245076","20231027","1"
"4318_245076","20231028","1"
"4318_245076","20231030","1"
"4318_245076","20231031","1"
"4318_245076","20231102","1"
"4318_245076","20231103","1"
"4318_245076","20231104","1"
"4318_245076","20231106","1"
"4318_245076","20231107","1"
"4318_245076","20231108","1"
"4318_245076","20231109","1"
"4318_245076","20231110","1"
"4318_245076","20231111","1"
"4318_245076","20231113","1"
"4318_245076","20231114","1"
"4318_245076","20231115","1"
"4318_245076","20231116","1"
"4318_245076","20231117","1"
"4318_245076","20231118","1"
"4318_245076","20231120","1"
"4318_245076","20231121","1"
"4318_245076","20231122","1"
"4318_245076","20231123","1"
"4318_245076","20231124","1"
"4318_245076","20231125","1"
"4318_245076","20231127","1"
"4318_245076","20231128","1"
"4318_245076","20231129","1"
"4318_245076","20231130","1"
